"Gigantomancer",ROE,G,Creature — Human Shaman,1\1,,R,{7}{G},"{1}: Target creature you control becomes 7\7 until end of turn.",,,1\1
"Gilded Lotus",MR,Art,Artifact,,,R,{5},"{T}: Add three mana of any one color to your mana pool.",,,1\1
"Gilder Bairn",EVE,Gld,Creature — Ouphe,1\3,,U,{1}{GU}{GU},"{2}{gu}, {Q}: For each counter on target permanent, put another of those counters on that permanent. {Q} is the untap symbol.",,,1\1
"Gilt-Leaf Ambush",LRW,G,Tribal Instant — Elf,,,C,{2}{G},"Put two 1\1 green Elf Warrior creature tokens onto the battlefield. Clash with an opponent. If you win, those creatures gain deathtouch until end of turn. Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost. Any amount of damage a creature with deathtouch deals to a creature is enough to destroy it.",,,1\1
"Gilt-Leaf Archdruid",MOR,G,Creature — Elf Druid,3\3,,R,{3}{G}{G},"Whenever you cast a Druid spell, you may draw a card.
Tap seven untapped Druids you control: Gain control of all lands target player controls.",,,1\1
"Gilt-Leaf Palace",LRW,Lnd,Land,,,R,,"As Gilt-Leaf Palace enters the battlefield, you may reveal an Elf card from your hand. If you don't, Gilt-Leaf Palace enters the battlefield tapped.
{T}: Add {B} or {G} to your mana pool.",,,1\1
"Gilt-Leaf Seer",LRW,G,Creature — Elf Shaman,2\2,,C,{2}{G},"{G}, {T}: Look at the top two cards of your library, then put them back in any order.",,,1\1
"Giltspire Avenger",CFX,Gld,Creature — Human Soldier,2\2,,R,{G}{W}{U},"Exalted Whenever a creature you control attacks alone, that creature gets +1\+1 until end of turn.
{T}: Destroy target creature that dealt damage to you this turn.",,,1\1
"Gitaxian Probe",NPH,U,Sorcery,,,C,{UP},"{up} can be paid with either {U} or 2 life.
Look at target player's hand.
Draw a card.",,,1\1
"Glacial Fortress",M12,Lnd,Land,,,R,,"Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island.
{T}: Add {W} or {U} to your mana pool.",,,1\1
"Glacial Fortress",M11,Lnd,Land,,,R,,"Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island.
{T}: Add {W} or {U} to your mana pool.",,,1\1
"Glacial Fortress",M10,Lnd,Land,,,R,,"Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island.
{T}: Add {W} or {U} to your mana pool.",,,1\1
"Glacial Ray",CHK,R,Instant — Arcane,,,C,{1}{R},"Glacial Ray deals 2 damage to target creature or player.
Splice onto Arcane {1}{R} As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.",,,1\1
"Gladecover Scout",M12,G,Creature — Elf Scout,1\1,,C,{G},"Hexproof This creature can't be the target of spells or abilities your opponents control.",,,1\1
"Glamer Spinners",SHM,Gld,Creature — Faerie Wizard,2\4,,U,{4}{WU},"Flash
Flying
When Glamer Spinners enters the battlefield, attach all Auras enchanting target permanent to another permanent with the same controller.",,,1\1
"Glamerdye",EVE,U,Instant,,,R,{1}{U},"Change the text of target spell or permanent by replacing all instances of one color word with another.
Retrace You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.",,,1\1
"Glare of Subdual",RAV,Gld,Enchantment,,,R,{2}{G}{W},"Tap an untapped creature you control: Tap target artifact or creature.",,,1\1
"Glarewielder",LRW,R,Creature — Elemental Shaman,3\1,,U,{4}{R},"Haste
When Glarewielder enters the battlefield, up to two target creatures can't block this turn.
Evoke {1}{R} You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.",,,1\1
"Glass Asp",TSP,G,Creature — Snake,2\1,,C,{1}{G}{G},"Whenever Glass Asp deals combat damage to a player, that player loses 2 life at the beginning of his or her next draw step unless he or she pays {2} before that step.",,,1\1
"Glass Golem",RAV,Art,Artifact Creature — Golem,6\2,,U,{5},"

Rules Text:",,,1\1
"Glassdust Hulk",ARB,Gld,Artifact Creature — Golem,3\4,,C,{3}{W}{U},"Whenever another artifact enters the battlefield under your control, Glassdust Hulk gets +1\+1 until end of turn and is unblockable this turn.
Cycling {wu} {wu}, Discard this card: Draw a card.",,,1\1
"Glaze Fiend",ALA,B,Artifact Creature — Illusion,0\1,,C,{1}{B},"Flying
Whenever another artifact enters the battlefield under your control, Glaze Fiend gets +2\+2 until end of turn.",,,1\1
"Gleam of Resistance",CFX,W,Instant,,,C,{4}{W},"Creatures you control get +1\+2 until end of turn. Untap those creatures.
Basic landcycling {1}{W} {1}{W}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.",,,1\1
"Gleancrawler",RAV,Gld,Creature — Insect Horror,6\6,,R,{3}{BG}{BG}{BG},"{bg} can be paid with either {B} or {G}.
Trample
At the beginning of your end step, return to your hand all creature cards in your graveyard that were put there from the battlefield this turn.",,,1\1
"Gleeful Sabotage",SHM,G,Sorcery,,,C,{1}{G},"Destroy target artifact or enchantment.
Conspire As you cast this spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it and you may choose a new target for the copy.",,,1\1
"Glen Elendra Archmage",EVE,U,Creature — Faerie Wizard,2\2,,R,{3}{U},"Flying
{U}, Sacrifice Glen Elendra Archmage: Counter target noncreature spell.
Persist When this creature dies, if it had no -1\-1 counters on it, return it to the battlefield under its owner's control with a -1\-1 counter on it.",,,1\1
"Glen Elendra Liege",SHM,Gld,Creature — Faerie Knight,2\3,,R,{1}{UB}{UB}{UB},"Flying
Other blue creatures you control get +1\+1.
Other black creatures you control get +1\+1.",,,1\1
"Glen Elendra Pranksters",LRW,U,Creature — Faerie Wizard,1\3,,U,{3}{U},"Flying
Whenever you cast a spell during an opponent's turn, you may return target creature you control to its owner's hand.",,,1\1
"Glimmerdust Nap",LRW,U,Enchantment — Aura,,,C,{2}{U},"Enchant tapped creature
Enchanted creature doesn't untap during its controller's untap step.",,,1\1
"Glimmerpoint Stag",SOM,W,Creature — Elk,3\3,,U,{2}{W}{W},"Vigilance
When Glimmerpoint Stag enters the battlefield, exile another target permanent. Return that card to the battlefield under its owner's control at the beginning of the next end step.",,,1\1
"Glimmerpost",SOM,Lnd,Land — Locus,,,C,,"When Glimmerpost enters the battlefield, you gain 1 life for each Locus on the battlefield.
{T}: Add {1} to your mana pool.",,,1\1
"Glimmervoid",MR,Lnd,Land,,,R,,"At the beginning of the end step, if you control no artifacts, sacrifice Glimmervoid.
{T}: Add one mana of any color to your mana pool.",,,1\1
"Glimpse of Nature",CHK,G,Sorcery,,,R,{G},"Whenever you cast a creature spell this turn, draw a card.",,,1\1
"Glimpse the Unthinkable",RAV,Gld,Sorcery,,,R,{U}{B},"Target player puts the top ten cards of his or her library into his or her graveyard.",,,1\1
"Glint Hawk",SOM,W,Creature — Bird,2\2,,C,{W},"Flying
When Glint Hawk enters the battlefield, sacrifice it unless you return an artifact you control to its owner's hand.",,,1\1
"Glint Hawk Idol",SOM,Art,Artifact,,,C,{2},"Whenever another artifact enters the battlefield under your control, you may have Glint Hawk Idol become a 2\2 Bird artifact creature with flying until end of turn.
{W}: Glint Hawk Idol becomes a 2\2 Bird artifact creature with flying until end of turn.",,,1\1
"Glint-Eye Nephilim",GP,Gld,Creature — Nephilim,2\2,,R,{U}{B}{R}{G},"Whenever Glint-Eye Nephilim deals combat damage to a player, draw that many cards.
{1}, Discard a card: Glint-Eye Nephilim gets +1\+1 until end of turn.",,,1\1
"Glissa Sunseeker",MR,G,Legendary Creature — Elf,3\2,,R,{2}{G}{G},"First strike
{T}: Destroy target artifact if its converted mana cost is equal to the amount of mana in your mana pool.",,,1\1
"Glissa, the Traitor",MBS,Gld,Legendary Creature — Zombie Elf,3\3,,M,{B}{G}{G},"First strike, deathtouch
Whenever a creature an opponent controls dies, you may return target artifact card from your graveyard to your hand.",,,1\1
"Glissa's Courier",MBS,G,Creature — Horror,2\3,,C,{1}{G}{G},"Mountainwalk",,,1\1
"Glissa's Scorn",NPH,G,Instant,,,C,{1}{G},"Destroy target artifact. Its controller loses 1 life.",,,1\1
"Glistener Elf",NPH,G,Creature — Elf Warrior,1\1,,C,{G},"Infect This creature deals damage to creatures in the form of -1\-1 counters and to players in the form of poison counters.",,,1\1
"Glistening Oil",NPH,B,Enchantment — Aura,,,R,{B}{B},"Enchant creature
Enchanted creature has infect.
At the beginning of your upkeep, put a -1\-1 counter on enchanted creature.
When Glistening Oil is put into a graveyard from the battlefield, return Glistening Oil to its owner's hand.",,,1\1
"Glitterfang",SOK,R,Creature — Spirit,1\1,,C,{R},"Haste
At the beginning of the end step, return Glitterfang to its owner's hand.",,,1\1
"Glittering Wish",FUT,Gld,Sorcery,,,R,{G}{W},"You may choose a multicolored card you own from outside the game, reveal that card, and put it into your hand. Exile Glittering Wish.",,,1\1
"Gloomhunter",ROE,B,Creature — Bat,2\1,,C,{2}{B},"Flying",,,1\1
"Gloomlance",SHM,B,Sorcery,,,C,{3}{B}{B},"Destroy target creature. If that creature was green or white, its controller discards a card.",,,1\1
"Gloomwidow",SHM,G,Creature — Spider,3\3,,U,{2}{G},"Reach
Gloomwidow can block only creatures with flying.",,,1\1
"Gloomwidow's Feast",SHM,G,Instant,,,C,{3}{G},"Destroy target creature with flying. If that creature was blue or black, put a 1\2 green Spider creature token with reach onto the battlefield. It can block creatures with flying.",,,1\1
"Glorious Anthem",10E,W,Enchantment,,,R,{1}{W}{W},"Creatures you control get +1\+1.",,,1\1
"Glorious Anthem",9E,W,Enchantment,,,R,{1}{W}{W},"Creatures you control get +1\+1.",,,1\1
"Glorious Anthem",8E,W,Enchantment,,,R,{1}{W}{W},"Creatures you control get +1\+1.",,,1\1
"Glorious Charge",M10,W,Instant,,,C,{1}{W},"Creatures you control get +1\+1 until end of turn.",,,1\1
"Glory of Warfare",ARB,Gld,Enchantment,,,R,{2}{R}{W},"As long as it's your turn, creatures you control get +2\+0.
As long as it's not your turn, creatures you control get +0\+2.",,,1\1
"Glory Seeker",ROE,W,Creature — Human Soldier,2\2,,C,{1}{W},"

Rules Text:",,,1\1
"Glory Seeker",9E,W,Creature — Human Soldier,2\2,,C,{1}{W},"

Rules Text:",,,1\1
"Glory Seeker",8E,W,Creature — Human Soldier,2\2,,C,{1}{W},"

Rules Text:",,,1\1
"Gloryscale Viashino",ARB,Gld,Creature — Viashino Soldier,3\3,,U,{1}{R}{G}{W},"Whenever you cast a multicolored spell, Gloryscale Viashino gets +3\+3 until end of turn.",,,1\1
"Gluttonous Slime",CFX,G,Creature — Ooze,2\2,,U,{2}{G},"Flash
Devour 1 As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1\+1 counters on it.",,,1\1
"Gluttonous Zombie",9E,B,Creature — Zombie,3\3,,U,{4}{B},"Fear This creature can't be blocked except by artifact creatures and\or black creatures.",,,1\1
"Gluttonous Zombie",8E,B,Creature — Zombie,3\3,,U,{4}{B},"Fear This creature can't be blocked except by artifact creatures and\or black creatures.",,,1\1
"Gnarled Effigy",SHM,Art,Artifact,,,U,{4},"{4}, {T}: Put a -1\-1 counter on target creature.",,,1\1
"Gnarled Mass",BOK,G,Creature — Spirit,3\3,,C,{1}{G}{G},"

Rules Text:",,,1\1
"Gnarlid Pack",WWK,G,Creature — Beast,2\2,,C,{1}{G},"Multikicker {1}{G} You may pay an additional {1}{G} any number of times as you cast this spell.
Gnarlid Pack enters the battlefield with a +1\+1 counter on it for each time it was kicked.",,,1\1
"Gnat Alley Creeper",DIS,R,Creature — Human Rogue,3\1,,U,{2}{R},"Gnat Alley Creeper can't be blocked by creatures with flying.",,,1\1
"Gnat Miser",SOK,B,Creature — Rat Shaman,1\1,,C,{B},"Each opponent's maximum hand size is reduced by one.",,,1\1
"Gnathosaur",MBS,R,Creature — Lizard,5\4,,C,{4}{R}{R},"Sacrifice an artifact: Gnathosaur gains trample until end of turn.",,,1\1
"Gnaw to the Bone",ISD,G,Instant,,,C,{2}{G},"You gain 2 life for each creature card in your graveyard.
Flashback {2}{G} You may cast this card from your graveyard for its flashback cost. Then exile it.",,,1\1
"Go for the Throat",MBS,B,Instant,,,U,{1}{B},"Destroy target nonartifact creature.",,,1\1
"Goatnapper",LRW,R,Creature — Goblin Rogue,2\2,,U,{2}{R},"When Goatnapper enters the battlefield, untap target Goat and gain control of it until end of turn. It gains haste until end of turn.",,,1\1
"Gobhobbler Rats",DIS,Gld,Creature — Rat,2\2,,C,{B}{R},"Hellbent — As long as you have no cards in hand, Gobhobbler Rats gets +1\+0 and has '{B}: Regenerate Gobhobbler Rats.'",,,1\1
"Goblin Archaeologist",DS,R,Creature — Goblin Artificer,1\2,,U,{1}{R},"{R}, {T}: Flip a coin. If you win the flip, destroy target artifact and untap Goblin Archaeologist. If you lose the flip, sacrifice Goblin Archaeologist.",,,1\1
"Goblin Arsonist",M12,R,Creature — Goblin Shaman,1\1,,C,{R},"When Goblin Arsonist dies, you may have it deal 1 damage to target creature or player.",,,1\1
"Goblin Arsonist",ROE,R,Creature — Goblin Shaman,1\1,,C,{R},"When Goblin Arsonist dies, you may have it deal 1 damage to target creature or player.",,,1\1
"Goblin Artillery",M10,R,Creature — Goblin Warrior,1\3,,U,{1}{R}{R},"{T}: Goblin Artillery deals 2 damage to target creature or player and 3 damage to you.",,,1\1
"Goblin Assault",ALA,R,Enchantment,,,R,{2}{R},"At the beginning of your upkeep, put a 1\1 red Goblin creature token with haste onto the battlefield.
Goblin creatures attack each turn if able.",,,1\1
"Goblin Balloon Brigade",M11,R,Creature — Goblin Warrior,1\1,,C,{R},"{R}: Goblin Balloon Brigade gains flying until end of turn.",,,1\1
"Goblin Balloon Brigade",9E,R,Creature — Goblin Warrior,1\1,,U,{R},"{R}: Goblin Balloon Brigade gains flying until end of turn.",,,1\1
"Goblin Bangchuckers",M12,R,Creature — Goblin Warrior,2\2,,U,{2}{R}{R},"{T}: Flip a coin. If you win the flip, Goblin Bangchuckers deals 2 damage to target creature or player. If you lose the flip, Goblin Bangchuckers deals 2 damage to itself.",,,1\1
"Goblin Brawler",FD,R,Creature — Goblin Warrior,2\2,,C,{2}{R},"First strike
Goblin Brawler can't be equipped.",,,1\1
"Goblin Brigand",9E,R,Creature — Goblin Warrior,2\2,,C,{1}{R},"Goblin Brigand attacks each turn if able.",,,1\1
"Goblin Bushwhacker",ZEN,R,Creature — Goblin Warrior,1\1,,C,{R},"Kicker {R} You may pay an additional {R} as you cast this spell.
When Goblin Bushwhacker enters the battlefield, if it was kicked, creatures you control get +1\+0 and gain haste until end of turn.",,,1\1
"Goblin Cannon",FD,Art,Artifact,,,U,{4},"{2}: Goblin Cannon deals 1 damage to target creature or player. Sacrifice Goblin Cannon.",,,1\1
